"CTA ID","environment/build","route","UI location","persona","exact label","likely user expectation","actual destination/action","prerequisites","server write expected/observed","persistence contract","confirmation","notification requirements","operator owner/queue","return/status path","applicable scenario IDs","mobile result","desktop result","evidence","finding IDs"
"CTA-candidate-access-hub-mobile-L4","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","xenios research","Label implies navigation; individual expectation review NOT RUN","/research","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L8","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Back to gateway","Label implies navigation; individual expectation review NOT RUN","/research","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L23","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Continue","Label implies navigation; individual expectation review NOT RUN","/research/sign-in","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/sign-in","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L30","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Continue","Label implies navigation; individual expectation review NOT RUN","/research/activate","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/activate","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L37","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Continue","Label implies navigation; individual expectation review NOT RUN","/research/order","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/order","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L44","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Continue","Label implies navigation; individual expectation review NOT RUN","/care/schedule","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/care/schedule","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L51","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Continue","Label implies navigation; individual expectation review NOT RUN","/research/partners","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/partners","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L58","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Continue","Label implies navigation; individual expectation review NOT RUN","/research/organizations","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/organizations","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L65","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Continue","Label implies navigation; individual expectation review NOT RUN","/research/supplier-access","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/supplier-access","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L78","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Start Care request","Label implies navigation; individual expectation review NOT RUN","/care/schedule","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/care/schedule","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L80","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","How Care works","Label implies navigation; individual expectation review NOT RUN","/care/how-it-works","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/care/how-it-works","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L87","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Choose how to order","Label implies navigation; individual expectation review NOT RUN","/research/order","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/order","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L89","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Research member sign in","Label implies navigation; individual expectation review NOT RUN","/research/sign-in","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/sign-in","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L96","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Explore organization access","Label implies navigation; individual expectation review NOT RUN","/research/organizations","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/organizations","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L98","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Compare partnership paths","Label implies navigation; individual expectation review NOT RUN","/research/partners","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/partners","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L105","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Compare partnership paths","Label implies navigation; individual expectation review NOT RUN","/research/partners","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/partners","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L107","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Review affiliate access","Label implies navigation; individual expectation review NOT RUN","/research/affiliates","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/affiliates","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L114","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Review supplier access","Label implies navigation; individual expectation review NOT RUN","/research/supplier-access","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/supplier-access","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L116","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","How access works","Label implies navigation; individual expectation review NOT RUN","/research/how-it-works","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/how-it-works","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L123","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Enter Private Early Access","Label implies navigation; individual expectation review NOT RUN","/research/early-access","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/early-access","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L125","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Get support","Label implies navigation; individual expectation review NOT RUN","/research/support","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/support","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L139","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Explore Research","Label implies navigation; individual expectation review NOT RUN","/research/access-hub","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/research/access-hub","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
"CTA-candidate-access-hub-mobile-L141","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/research/access-hub","link; candidate-access-hub-mobile.txt","See evidence fixture/scenario; not individually qualified","Begin Care","Label implies navigation; individual expectation review NOT RUN","/care","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/care","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/candidate-access-hub-mobile.txt",""
