offer_id,exact_name,exact_format_variant,category,current_price_authority,public_price_allowed,availability,care,research_order,assisted_order,unavailable,account_required,clinician_review_required,current_cta,target_cta,fulfillment_authority,documentation_coa_status,source_of_truth,unresolved_issue
canonical:mov_017febfdb0edf96366f4,Epithalon,EPITHALON 20 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $159.38 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0283),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_52fd0b8a213ee19e40e8,Tesamorelin,TESAMORELIN 5 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $169.27 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0348),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_538e701ea3907d766c38,Selank,SELANK 5 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $60.00 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0332),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_556cf3eb15555573aa54,GHRP-6,GHRP-6 5 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $65.00 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0293),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_557749e5f12e1d27e367,Mgf,MGF 2 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $117.50 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0316),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_5d10608450270b22967f,TB-500,TB-500 10 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $112.50 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0345),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_60e645f13e186042b62b,NAD+,500 mg,Research Peptides & Materials / Lyophilized Vial,seth_recommended_retail candidate $109.00 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0318),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_644f912141d81a0199b0,KLOW (BPC-157 + TB-500 + GHK-Cu + KPV),BPC-157 10 mg + TB-500 10 mg + GHK-Cu 50 mg + KPV 10 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $139.00 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0305),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_645c8c707682a45abcaa,Tirzepatide,60 mg,Research Peptides & Materials / Lyophilized Vial,seth_recommended_retail candidate $199.00 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0361),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_6509a8f595cfc3fc36bc,ARA-290,ARA-290 15 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $237.50 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0258),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_6a43249c424441bf28bb,Sermorelin,10 mg,Research Peptides & Materials / Lyophilized Vial,seth_recommended_retail candidate $89.00 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0340),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_6c559c89db938c58e815,CJC-1295 With Dac,CJC-1295 WITH DAC 5 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $187.50 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0273),public copy draft; price pending_approval; supplier/COA/landed cost not verified
